금지법	2.51851394
금통위	2.51851394
금품	2.041392685
금하	2.51851394
금형	2.51851394
급등세	2.51851394
급부상	2.217483944
급성	2.51851394
급성장	2.51851394
급소	2.51851394
급식	2.51851394
급여	2.041392685
급제동	2.51851394
급증	1.916453949
급진	2.51851394
긍정	1.6734159
기각	2.217483944
기간	1.615423953
기갑	2.51851394
기거	2.51851394
기계	1.6734159
기고	1.6734159
기공	2.217483944
기공식	2.51851394
기관	1.138302698
기권	2.51851394
기금	1.439332694
기기	1.740362689
기념	0.875061263
기념관	1.740362689
기념물	2.51851394
기념비	2.51851394
기념사	2.217483944
기념사업	2.217483944
기념사업회	1.615423953
기념사진	2.51851394
기념식	1.404570588
기념행사	1.916453949
기념회	1.819543936
기능	1.819543936
기능인	2.51851394
기다리	1.477121255
기대	1.176091259
기대감	1.916453949
기도	1.740362689
기도자	2.51851394
기도회	2.51851394
기독교	2.51851394
기동	2.51851394
기둥	2.217483944
기량	2.217483944
기력	2.51851394
기록	1.013363962
기록물	2.51851394
기록장	2.51851394
기류	2.51851394
기름	2.51851394
기리	1.740362689
기린	2.51851394
기만	2.217483944
기명	2.51851394
기민	2.51851394
기밀	2.041392685
기반	1.56427143
기법	2.51851394
기본	1.819543936
기부	1.239760339
기부금	1.819543936
기부자	2.217483944
기분	1.56427143
기뻐하	2.217483944
기쁨	1.6734159
기사	1.196294645
기상	2.041392685
기상청	2.51851394
기선	2.51851394
기세	2.217483944
기소	1.288065018
기수	2.51851394
기숙사	2.217483944
기술	1.120573931
기술력	2.041392685
기술사	2.217483944
기술원	2.51851394
기술직	2.51851394
기습	2.51851394
기승	2.51851394
기아	2.51851394
기악	2.51851394
기억	1.404570588
기업	0.927449333
기업가	2.51851394
기업인	1.615423953
기업체	2.217483944
기여	1.819543936
기염	2.041392685
기와	2.041392685
기용	1.916453949
기운	2.217483944
기울이	2.041392685
기원	2.217483944
기이	2.51851394
기자	0.153025955
기자실	2.51851394
기자재	2.51851394
기장	2.51851394
기재	2.217483944
기적	2.041392685
기전	2.217483944
기점	2.51851394
기조	2.51851394
기조연설	1.916453949
기존	1.740362689
기준	1.51851394
기증	2.041392685
기지	2.217483944
기체	2.51851394
기초	2.041392685
기타	1.819543936
기타리스트	2.51851394
기탁	1.439332694
기틀	1.916453949
기품	2.51851394
기하	2.51851394
기행	2.51851394
기혈	2.51851394
기호	1.740362689
기회	1.314393957
기획	0.962211439
기획단장	2.217483944
기획부	2.51851394
기획사	2.51851394
기획실장	1.819543936
기획자	2.51851394
기획전	2.217483944
긴급	1.314393957
긴급회의	2.51851394
긴박	2.51851394
긴장	1.6734159
긴장감	2.041392685
길가	2.217483944
길이	2.51851394
김밥	2.51851394
김장	1.615423953
김장철	2.51851394
김치	1.819543936
깊이	2.217483944
까까머리	2.51851394
까닭	1.615423953
깡패	2.217483944
깨알	2.041392685
깨우	1.916453949
꺼내	1.56427143
꺼리	2.51851394
꺼지	1.916453949
껍데기	2.51851394
껴입	2.51851394
꼬리표	2.51851394
꼭두각시	2.51851394
꼼수	2.217483944
꼽히	1.56427143
꽂히	2.51851394
꽃게	2.51851394
꽃길	2.217483944
꽃다발	2.217483944
꽃다지	2.51851394
꽃바람	2.51851394
꽃송이	2.51851394
꽃피우	2.217483944
꾀하	2.51851394
꾸러기	2.217483944
꾸리	1.740362689
꾸미	1.56427143
꿈꾸	1.615423953
꿰매	2.51851394
끊기	2.217483944
끊이	2.51851394
끌려가	2.51851394
끌리	2.51851394
끌어내리	2.51851394
끌어안	2.51851394
끌어올리	2.041392685
끓이	2.51851394
끝나	1.439332694
끝내	2.217483944
끝장	1.819543936
끝판	1.916453949
끼이	2.217483944
끼치	2.217483944
나가	1.404570588
나날	2.51851394
나누	0.762639084
나뉘	2.217483944
나들이	2.041392685
나라	1.217483944
나라꽃	2.51851394
나래	2.51851394
나리	2.041392685
나머지	2.217483944
나무	1.6734159
나뭇잎	2.51851394
나비	2.51851394
나서	0.755085946
